Episode,Step,Wall1,Wall2,Time,PosX,PosY,PosZ,RotY,Reward
2,272,6,4,5.42,-13.84596,5.4125,-13.25343,187.1997,0.006000001
2,273,6,4,5.44,-13.5299,5.4125,-13.00826,194.3997,0.006900001
2,274,6,4,5.46,-13.73352,5.4125,-12.66397,194.3997,0.006800001
2,275,6,4,5.48,-14.12095,5.4125,-12.56449,201.5997,0.007700001
2,276,6,4,5.5,-14.12095,5.4125,-12.56449,194.3997,0.008600001
2,277,6,4,5.52,-14.02148,5.4125,-12.17706,194.3997,0.008500001
2,278,6,4,5.54,-14.02148,5.4125,-12.17706,194.3997,0.008400002
2,279,6,4,5.56,-14.02148,5.4125,-12.17706,187.1997,0.009300002
2,280,6,4,5.58,-13.62463,5.4125,-12.22719,179.9997,0.0102
2,281,6,4,5.6,-14.02463,5.4125,-12.22719,172.7997,0.0111
2,282,6,4,5.62,-14.42148,5.4125,-12.27732,165.5997,0.012
2,283,6,4,5.64,-14.03404,5.4125,-12.17785,165.5997,0.0119
2,284,6,4,5.66,-14.42148,5.4125,-12.27732,158.3997,0.0128
2,285,6,4,5.68,-14.18504,5.4125,-11.9878,151.1998,0.0137
2,286,6,4,5.7,-14.29663,5.4125,-12.37192,151.1998,0.0136
2,287,6,4,5.72,-14.64716,5.4125,-12.56462,158.3997,0.0145
2,288,6,4,5.74,-14.64716,5.4125,-12.56462,151.1998,0.0154
2,289,6,4,5.76,-14.76644,5.4125,-12.6302,143.9998,0.0163
2,290,6,4,5.78,-14.76644,5.4125,-12.6302,136.7998,0.0172
2,291,6,4,5.8,-14.76644,5.4125,-12.6302,129.5998,0.0171
2,292,6,4,5.82,-14.76644,5.4125,-12.6302,122.3998,0.017
2,293,6,4,5.84,-14.70474,5.4125,-12.6919,115.1998,0.0179
2,294,6,4,5.86,-14.78607,5.4125,-12.65363,107.9998,0.01780001
2,295,6,4,5.88,-14.5616,5.4125,-12.37407,100.7998,0.01870001
2,296,6,4,5.9,-14.5616,5.4125,-12.37407,93.59978,0.01860001
2,297,6,4,5.92,-14.5616,5.4125,-12.37407,100.7998,0.01850001
2,298,6,4,5.94,-14.80492,5.4125,-12.58723,93.59978,0.01840001
2,299,6,4,5.96,-14.80492,5.4125,-12.58723,93.59978,0.01830001
2,300,6,4,5.98,-14.80492,5.4125,-12.58723,86.39979,0.01820001
2,301,6,4,6,-14.80492,5.4125,-12.58723,79.19979,0.01810001
2,302,6,4,6.02,-14.80492,5.4125,-12.58723,79.19979,0.01800001
2,303,6,4,6.04,-14.59575,5.4125,-12.84594,71.99979,0.01890001
2,304,6,4,6.06,-14.59575,5.4125,-12.84594,64.79979,0.01880001
2,305,6,4,6.08,-14.69126,5.4125,-12.55882,64.79979,0.01870001
2,306,6,4,6.1,-14.59545,5.4125,-12.46301,57.59979,0.01960001
2,307,6,4,6.12,-14.80125,5.4125,-12.59362,57.59979,0.01950001
2,308,6,4,6.14,-14.73956,5.4125,-12.53192,57.59979,0.02040001
2,309,6,4,6.16,-14.52522,5.4125,-12.86965,50.39979,0.02130001
2,310,6,4,6.18,-14.73394,5.4125,-12.6077,43.19979,0.02220001
2,311,6,4,6.2,-14.75034,5.4125,-12.64186,35.99979,0.02310001
2,312,6,4,6.22,-14.70676,5.4125,-12.68678,28.79979,0.02400001
2,313,6,4,6.24,-14.6294,5.4125,-12.76724,21.59979,0.02490001
2,314,6,4,6.26,-14.25749,5.4125,-12.91449,21.59979,0.02480001
2,315,6,4,6.28,-14.09863,5.4125,-13.28159,14.39979,0.02570001
